Fecha y hora;Fecha;Hora;Hora Entera;Departamento;Localidad;Jurisdiccion ;Tipo de Siniestro;Vehiculo;Rol;Edad;Sexo;Fallecido a los Dias;Otro vehiculo;Lugar del Siniestro;X;Y
27/12/2017 17:54;27/12/2017;17:54:00;17:00;MALDONADO;PUNTA DEL ESTE;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;33;F;3;OMNIBUS;EL MESANA ESQ. COMODORO GORLERO;687568,26;6128866,94
28/12/2017 15:20;28/12/2017;15:20:00;15:00;TACUAREMBO;TACUAREMBO;NACIONAL;DESPISTE;MINIBUS;PASAJERO;93;F;1;N/C;RUTA 5 KM 402,000;605238,68;6499756,97
28/12/2017 17:47;28/12/2017;17:47:00;17:00;RIVERA;RIVERA;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;21;M;1;N/C;PARQUE GRAN BRETA•A (DENTRO DEL PARQUE);632705,97;6584631,78
29/12/2017 20:11;29/12/2017;20:11:00;20:00;ARTIGAS;ARTIGAS;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;PASAJERO;11;M;2;MOTO;RUTA 4 KM 170,000;527679,41;6602252,01
30/12/2017 6:00;30/12/2017;6:00:00;6:00;CANELONES;CANELONES;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;23;M;0;N/C;CAMINO PASO DEL MEDIO HACIA RUTA 67;576142,95;6163219,59
30/12/2017 17:33;30/12/2017;17:33:00;17:00;PAYSANDU;NUEVO PAYSANDU;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;60;F;0;N/C;COSTANERA NORTE Y PUENTE ARROYO LA CURTIEMBRE;397650,78;6427753,12
31/12/2017 6:00;31/12/2017;6:00:00;6:00;CANELONES;CANELONES;DEPARTAMENTAL;DESPISTE;MOTO;PASAJERO;22;F;0;N/C;Icaro Esq. Santo Dumont;594122,27;6153775,48
31/12/2017 9:00;31/12/2017;9:00:00;9:00;MALDONADO;MALDONADO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;92;M;2;AUTO;VIRAZON ESQ. JUAN DIAZ DE SOLIS;687201,82;6128829,72
31/12/2017 13:05;31/12/2017;13:05:00;13:00;CERRO LARGO;CERRO LARGO;NACIONAL;DESPISTE;AUTO;CONDUCTOR;67;M;1;N/C;RUTA 8 KM 412,000;767384,88;6427650,55
31/12/2017 19:55;31/12/2017;19:55:00;19:00;SALTO;SALTO;DEPARTAMENTAL;CA÷DA;MOTO;CONDUCTOR;50;M;1;N/C;AVENIDA MANUEL ORIBE ESQ. AVENIDA CONCORDIA;413137,59;6527105,31
02/01/2018 21:00;02/01/2018;21:00:00;21:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;59;M;6;OMNIBUS;AVENIDA GENERAL EUGENIO GARZON ESQ.ISLAS CANARIAS;571142,19;6144079,4
03/01/2018 4:53;03/01/2018;4:53:00;4:00;MALDONADO;SAN CARLOS;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;20;M;0;CAMION;JACINTO MARIA ALVARIZA ESQ. TREINTA Y TRES;690204,1;6148101,43
03/01/2018 8:30;03/01/2018;8:30:00;8:00;MONTEVIDEO;MONTEVIDEO;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;28;M;0;CAMION;RUTA 102 KM 28,000;585614,71;6149072,53
03/01/2018 23:21;03/01/2018;23:21:00;23:00;CANELONES;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;42;M;0;CAMION;RUTA 36 KM 25,600;564459,66;6160551,78
05/01/2018 10:20;05/01/2018;10:20:00;10:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;15;M;2;OMNIBUS;LARRAVIDE ESQ. JOSE ANTONIO CABRERA;578811,27;6140469,71
06/01/2018 13:04;06/01/2018;13:04:00;13:00;RIO NEGRO;FRAY BENTOS;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;62;M;2;N/C;CAMINO SAN SALVADOR ESQ. C. ALZAIBAR;378317,82;6332709,67
06/01/2018 10:17;06/01/2018;10:17:00;10:00;CANELONES;DR. FRANCISCO SOCA;NACIONAL;DESPISTE;AUTO;PASAJERO;2;M;1;N/C;RUTA 8 KM 55,500;617900,78;6161290,32
06/01/2018 16:05;06/01/2018;16:05:00;16:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;CAMIONETA;CONDUCTOR;19;M;1;N/C;DOCTOR MARTIN HARRETCHE ESQ. CAMINO CIBILS;567418,05;6138762,72
06/01/2018 19:36;06/01/2018;19:36:00;19:00;CANELONES;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;30;M;0;AUTO;RUTA 11 KM 94,000;562608,06;6181485,52
06/01/2018 22:19;06/01/2018;22:19:00;22:00;CANELONES;CIUDAD DE LA COSTA;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;30;M;0;AUTO;RAMBLA COSTANERA ESQ. FLORIANOPOLIS;599036,29;6147024,62
07/01/2018 17:00;07/01/2018;17:00:00;17:00;CERRO LARGO;N/C;NACIONAL;DESPISTE;MOTO;CONDUCTOR;63;M;0;N/C;RUTA 44 KM 6,500;731400,02;6404537,22
08/01/2018 1:25;08/01/2018;1:25:00;1:00;TACUAREMBO;PASO DE LOS TOROS;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;BICICLETA;CONDUCTOR;63;M;0;OMNIBUS;RUTA 5 KM 250,500;545905,34;6370146,78
10/01/2018 15:45;10/01/2018;15:45:00;15:00;RIO NEGRO;N/C;NACIONAL;DESPISTE;AUTO;CONDUCTOR;35;M;1;N/C;RUTA 24 KM 77,300;404927,82;6393946,94
12/01/2018 11:55;12/01/2018;11:55:00;11:00;TACUAREMBO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;PASAJERO;63;F;0;CAMIONETA;RUTA 5 KM 309,000;570274,52;6421267,81
12/01/2018 11:55;12/01/2018;11:55:00;11:00;TACUAREMBO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;CAMIONETA;PASAJERO;17;M;0;AUTO;RUTA 5 KM 309,000;570274,52;6421267,81
13/01/2018 12:30;13/01/2018;12:30:00;12:00;FLORIDA;FLORIDA;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;55;M;0;CAMION;RUTA 5 KM 100,000;570532,8;6229303,85
13/01/2018 12:30;13/01/2018;12:30:00;12:00;FLORIDA;FLORIDA;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;PASAJERO;52;F;0;CAMION;RUTA 5 KM 100,000;570532,8;6229303,85
13/01/2018 21:54;13/01/2018;21:54:00;21:00;ROCHA;CASTILLOS;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;26;M;1;N/C;ROCHA ESQ. Cno La Horqueta;788981,06;6211482,8
14/01/2018 6:50;14/01/2018;6:50:00;6:00;CANELONES;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;53;M;0;CAMIONETA;RUTA 7 KM 43,000;597203,36;6169114,4
14/01/2018 18:30;14/01/2018;18:30:00;18:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;81;M;0;CAMIONETA;JUAN ROSAS ESQ. CAYAMBE;576533,59;6143585,52
16/01/2018 13:31;16/01/2018;13:31:00;13:00;TREINTA Y TRES;TREINTA Y TRES;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;19;M;17;CAMION;PANTALEON ARTIGAS ESQ. AVELINO MIRANDA;743788,92;6320288,22
16/01/2018 18:30;16/01/2018;18:30:00;18:00;SAN JOSE;CIUDAD DEL PLATA;DEPARTAMENTAL;CA÷DA;MOTO;CONDUCTOR;61;M;1;N/C;DOCE DE OCTUBRE ESQ. COLON;558090,21;6151738,67
16/01/2018 21:38;16/01/2018;21:38:00;21:00;DURAZNO;DURAZNO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;88;M;13;CAMION;P. TUBORAS ESQ. GENERAL JUAN ANTONIO LAVALLEJA;544148,61;6307103,24
17/01/2018 21:50;17/01/2018;21:50:00;21:00;MALDONADO;PIRIAPOLIS;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;21;M;2;AUTO;GENERAL JOSE G. ARTIGAS ESQ. GENERAL FRUCTUOSO RIVERA;657576,75;6141989,87
20/01/2018 4:50;20/01/2018;4:50:00;4:00;MALDONADO;PAN DE AZUCAR;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;56;M;0;OMNIBUS;FELIX DE LIZARZA ESQ. SARANDI;662610,07;6150634,85
20/01/2018 7:55;20/01/2018;7:55:00;7:00;PAYSANDU;PAYSANDU;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;47;M;1;OMNIBUS;GENERAL LEANDRO GOMEZ ESQ. DOCTOR LUIS ALBERTO DE HERRERA;398046,74;6423773,89
20/01/2018 9:48;20/01/2018;9:48:00;9:00;TACUAREMBO;PASO DE LOS TOROS;DEPARTAMENTAL;CA÷DA;MOTO;CONDUCTOR;83;M;3;N/C;DOCTOR LUIS ALBERTO DE HERRERA ESQ. BOULEVARD JOSE GERVASIO ARTIGAS;546641,93;6368848,34
21/01/2018 8:00;21/01/2018;8:00:00;8:00;SAN JOSE;CIUDAD DEL PLATA;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;28;M;1;N/C;GOLETA ESQ. MALACA;558065,81;6153492,22
21/01/2018 10:20;21/01/2018;10:20:00;10:00;FLORIDA;N/C;NACIONAL;DESPISTE;AUTO;CONDUCTOR;33;M;0;N/C;RUTA 42 KM 18,000;578639,12;6273594,09
21/01/2018 10:20;21/01/2018;10:20:00;10:00;FLORIDA;N/C;NACIONAL;DESPISTE;AUTO;PASAJERO;75;F;0;N/C;RUTA 42 KM 18,000;578639,12;6273594,09
21/01/2018 11:24;21/01/2018;11:24:00;11:00;CANELONES;BALNEARIO ARGENTINO;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;PASAJERO;62;F;4;CAMIONETA;RUTA INTERBALNEARIA KM 76,000;642084,39;6150439,56
21/01/2018 18:00;21/01/2018;18:00:00;18:00;CANELONES;PANDO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;22;M;0;MOTO;LORENZO CARNELLI ESQ. FRANCISCO MENESES;595221,87;6158282,11
22/01/2018 18:20;22/01/2018;18:20:00;18:00;SALTO;SALTO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;17;M;0;CAMION;AVENIDA MANUEL ORIBE ESQ. AVENIDA ARENAL GRANDE;412000,7;6527103,42
24/01/2018 3:05;24/01/2018;3:05:00;3:00;TACUAREMBO;N/C;DEPARTAMENTAL;ATROPELLO DE ANIMALES;MOTO;CONDUCTOR;19;M;0;N/C;AV. GUTIERREZ RUIZ ESQ. CAMINO VECINAL LOS ESPINILLOS;597235,8;6495936,39
25/01/2018 5:45;25/01/2018;5:45:00;5:00;SALTO;SALTO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;53;M;0;OMNIBUS;AVENIDA MANUEL ORIBE ESQ. AVENIDA DEFENSA;413668,92;6527062,83
25/01/2018 15:00;25/01/2018;15:00:00;15:00;CANELONES;PROGRESO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;PASAJERO;18;M;1;CAMIONETA;DIEGO FERNANDEZ ESQ. AMERICO VESPUCIO;571413,07;6160335,98
25/01/2018 18:10;25/01/2018;18:10:00;18:00;CANELONES;ESTACION ATLANTIDA;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;80;M;9;CAMION;RUTA 11 KM 163,000;613008,07;6155186,01
26/01/2018 19:00;26/01/2018;19:00:00;19:00;MALDONADO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;21;M;0;AUTO;RUTA 37 KM 7,500;660121,17;6145324,4
26/01/2018 19:00;26/01/2018;19:00:00;19:00;MALDONADO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;PASAJERO;45;M;0;AUTO;RUTA 37 KM 7,500;660121,17;6145324,4
27/01/2018 18:53;27/01/2018;18:53:00;18:00;MALDONADO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;CAMIONETA;CONDUCTOR;25;F;0;CAMIONETA;RUTA 9 KM 135,000;688338,14;6152525
27/01/2018 18:53;27/01/2018;18:53:00;18:00;MALDONADO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;CAMIONETA;PASAJERO;32;F;0;CAMIONETA;RUTA 9 KM 135,000;688338,14;6152525
27/01/2018 18:53;27/01/2018;18:53:00;18:00;MALDONADO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;CAMIONETA;PASAJERO;18;F;0;CAMIONETA;RUTA 9 KM 135,000;688338,14;6152525
27/01/2018 18:53;27/01/2018;18:53:00;18:00;MALDONADO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;CAMIONETA;PASAJERO;19;F;0;CAMIONETA;RUTA 9 KM 135,000;688338,14;6152525
27/01/2018 18:53;27/01/2018;18:53:00;18:00;MALDONADO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;CAMIONETA;PASAJERO;37;F;0;CAMIONETA;RUTA 9 KM 135,000;688338,14;6152525
27/01/2018 18:53;27/01/2018;18:53:00;18:00;MALDONADO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;CAMIONETA;PASAJERO;26;M;0;CAMIONETA;RUTA 9 KM 135,000;688338,14;6152525
27/01/2018 18:53;27/01/2018;18:53:00;18:00;MALDONADO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;CAMIONETA;PASAJERO;37;F;0;CAMIONETA;RUTA 9 KM 135,000;688338,14;6152525
27/01/2018 18:53;27/01/2018;18:53:00;18:00;MALDONADO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;CAMIONETA;PASAJERO;20;F;1;CAMIONETA;RUTA 9 KM 135,000;688338,14;6152525
27/01/2018 20:50;27/01/2018;20:50:00;20:00;ARTIGAS;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;PASAJERO;51;F;1;CAMIONETA;RUTA 3 KM 590,000;435951,44;6620165,24
27/01/2018 20:50;27/01/2018;20:50:00;20:00;ARTIGAS;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;PASAJERO;16;M;1;CAMIONETA;RUTA 3 KM 590,000;435951,44;6620165,24
31/01/2018 19:20;31/01/2018;19:20:00;19:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;21;M;7;OMNIBUS;CAMINO FRANCISCO LECOCQ ESQ. CAMINO ARIEL;569647,69;6146587,68
01/02/2018 1:26;01/02/2018;1:26:00;1:00;MONTEVIDEO;MONTEVIDEO;NACIONAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;43;M;0;CAMION;RUTA 5 ESQ. AV. LUIS BATLLE BERRES;568224,33;6144271,06
01/02/2018 13:00;01/02/2018;13:00:00;13:00;LAVALLEJA;MINAS;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;46;M;0;OMNIBUS;RUTA 12 KM 344,000;662024,28;6193615,73
01/02/2018 15:19;01/02/2018;15:19:00;15:00;MALDONADO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;52;M;0;CAMION;RUTA 9 KM 133,000;686442,63;6153036,32
01/02/2018 21:20;01/02/2018;21:20:00;21:00;CERRO LARGO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;CAMION;CONDUCTOR;46;M;1;CAMIONETA;RUTA 18 KM 382,000;818984,95;6383568,95
02/02/2018 16:33;02/02/2018;16:33:00;16:00;MONTEVIDEO;MONTEVIDEO;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;52;M;0;CAMIONETA;RUTA DE ACCESO ESQ. INGENIERO JUAN ALBERTO CAPURRO;571609,26;6140806,65
03/02/2018 4:55;03/02/2018;4:55:00;4:00;CANELONES;VILLA ARGENTINA;NACIONAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;21;M;0;CAMION;RUTA INTERBALNEARIA KM 44,200;611845,38;6152077,09
04/02/2018 5:00;04/02/2018;5:00:00;5:00;TREINTA Y TRES;EJIDO DE TREINTA Y TRES;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;18;M;1;AUTO;RUTA 17 ESQ. GRAL. FLORES;745762,29;6321879,45
04/02/2018 6:25;04/02/2018;6:25:00;6:00;CANELONES;N/C;NACIONAL;DESPISTE;MOTO;CONDUCTOR;19;M;0;N/C;RUTA 7 KM 80,000;615184,49;6199997,64
04/02/2018 16:20;04/02/2018;16:20:00;16:00;CANELONES;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;PASAJERO;41;F;0;AUTO;RUTA 6 KM 44,000;586638,57;6174719,12
04/02/2018 16:20;04/02/2018;16:20:00;16:00;CANELONES;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;62;M;2;AUTO;RUTA 6 KM 44,000;586638,57;6174719,12
04/02/2018 19:00;04/02/2018;19:00:00;19:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;41;M;1;AUTO;BOULEVARD GENERAL ARTIGAS ESQ. GOES;576268,25;6138532,43
05/02/2018 0:30;05/02/2018;0:30:00;0:00;FLORIDA;FLORIDA;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;19;M;1;MOTO;SIMON DEL PINO ESQ. SANTIAGO SIERRA;573363,29;6226539,23
08/02/2018 7:23;08/02/2018;7:23:00;7:00;CANELONES;N/C;NACIONAL;CA÷DA;MOTO;CONDUCTOR;66;M;0;N/C;RUTA 63 KM 18,000;590118,59;6202974,32
09/02/2018 20:34;09/02/2018;20:34:00;20:00;TREINTA Y TRES;EJIDO DE TREINTA Y TRES;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;77;M;0;MOTO;ANDRES CHEVESTE esq. VALENTIN OLIVERA ORTIZ;744186,52;6321505,67
10/02/2018 3:56;10/02/2018;3:56:00;3:00;SAN JOSE;CIUDAD DEL PLATA;NACIONAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;35;M;0;OMNIBUS;RUTA 1 KM 33,000;549857,64;6156246,47
11/02/2018 4:00;11/02/2018;4:00:00;4:00;COLONIA;N/C;NACIONAL;DESPISTE;AUTO;PASAJERO;36;F;1;N/C;RUTA 1 KM 170,000;429026,14;6188535,35
11/02/2018 7:57;11/02/2018;7:57:00;7:00;PAYSANDU;N/C;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;68;F;0;N/C;RUTA 26 KM 73,000;454008,87;6460120,4
11/02/2018 17:40;11/02/2018;17:40:00;17:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;PASAJERO;21;F;0;AUTO;CAMINO GENERAL LEANDRO GOMEZ esq. TIMBUES;577193,63;6145306,86
11/02/2018 22:17;11/02/2018;22:17:00;22:00;SALTO;N/C;NACIONAL;DESPISTE;AUTO;PASAJERO;21;M;1;N/C;RUTA 3 KM 534,000;431270,73;6566374,94
13/02/2018 1:00;13/02/2018;1:00:00;1:00;CANELONES;LA PAZ;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;PASAJERO;18;M;2;CAMION;CAMINO ALDABALDE Y CAMINO PISANO;568458,11;6154299,88
13/02/2018 18:30;13/02/2018;18:30:00;18:00;SORIANO;MERCEDES;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;60;M;2;CAMIONETA;FLORENCIO SANCHEZ ESQ. DOCTOR RICARDO BRACERAS;403663,82;6320288,92
14/02/2018 7:15;14/02/2018;7:15:00;7:00;TACUAREMBO;N/C;NACIONAL;DESPISTE;AUTO;CONDUCTOR;36;M;1;N/C;RUTA 5 KM 260,500;546450,79;6379562,72
15/02/2018 21:05;15/02/2018;21:05:00;21:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;64;F;1;MOTO;ABIPONES ESQ. FLORENCIA;580939,55;6145143,89
18/02/2018 4:30;18/02/2018;4:30:00;4:00;CANELONES;CIUDAD DE LA COSTA;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;44;M;0;CAMION;AVENIDA WILSON FERREIRA ALDUNATE ESQ. DOCTOR EDUARDO ACEVEDO;586934,62;6142233,8
16/02/2018 19:25;16/02/2018;19:25:00;19:00;ROCHA;LA PALOMA;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;35;M;1;N/C;AVENIDA DEL NAVIO Y LIRA;759832,65;6160814,93
17/02/2018 7:50;17/02/2018;7:50:00;7:00;SAN JOSE;SAN JOSE DE MAYO;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;46;F;0;CAMION;RUTA 3 Y AV. LARRIERA;526828,21;6202465,84
17/02/2018 20:26;17/02/2018;20:26:00;20:00;CANELONES;N/C;NACIONAL;DESPISTE;MOTO;CONDUCTOR;52;M;0;N/C;RUTA 5 KM 25,500;569615,16;6159875,32
16/02/2018 10:00;16/02/2018;10:00:00;10:00;MALDONADO;N/C;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;36;M;1;MOTO;VENIDA DEL CERRO EGUZQUIZA (200 METROS ANTES DE ENTRADA A HOTEL FASSANO.);693623,74;6142887,05
18/02/2018 12:15;18/02/2018;12:15:00;12:00;MALDONADO;PIRIAPOLIS;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;BICICLETA;CONDUCTOR;68;M;1;CAMIONETA;RAMBLA DE LOS ARGENTINOS (RUTA 10) ESQ. EDUARDO MORDELLO ;655872,12;6141747,23
20/02/2018 18:55;20/02/2018;18:55:00;18:00;RIVERA;N/C;NACIONAL;DESPISTE;AUTO;PASAJERO;70;F;0;N/C;RUTA 5 KM. 441,000;628422,3;6525387,79
20/02/2018 18:55;20/02/2018;18:55:00;18:00;RIVERA;N/C;NACIONAL;DESPISTE;AUTO;PASAJERO;75;F;0;N/C;RUTA 5 KM. 441,000;628422,3;6525387,79
20/02/2018 19:35;20/02/2018;19:35:00;19:00;CERRO LARGO;ISIDORO NOBLA;NACIONAL;DESPISTE;AUTO;CONDUCTOR;39;M;0;N/C;RUTA 8 KM 447,000;770906,06;6461154,09
20/02/2018 15:00;20/02/2018;15:00:00;15:00;COLONIA;N/C;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;53;M;1;CAMION;RUTA 97 ESQ. Brasil;379868,87;6241512,02
23/02/2018 14:45;23/02/2018;14:45:00;14:00;SAN JOSE;SAN JOSE DE MAYO;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;64;M;0;CAMION;RUTA 3 KM 88,000;525249,91;6196810,81
24/02/2018 6:00;24/02/2018;6:00:00;6:00;COLONIA;N/C;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;73;M;1;N/C;RUTA 12 KM 81,000;440628,38;6244052,44
24/02/2018 5:00;24/02/2018;5:00:00;5:00;ARTIGAS;N/C;NACIONAL;DESPISTE;AUTO;CONDUCTOR;37;M;0;N/C;RUTA 30 KM 108,000;530482,33;6634105,51
24/02/2018 15:40;24/02/2018;15:40:00;15:00;ARTIGAS;ARTIGAS;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;BICICLETA;CONDUCTOR;16;M;1;AUTO;PUENTE INTERNACIONAL DE LA CONCORDIA;552170,16;6637542,19
25/02/2018 2:50;25/02/2018;2:50:00;2:00;SAN JOSE;SAN JOSE DE MAYO;DEPARTAMENTAL;CA÷DA;MOTO;CONDUCTOR;59;F;1;N/C;ATILIO PELOSSI ESQ. DIECIOCHO DE JULIO;525607,15;6200046,31
25/02/2018 5:28;25/02/2018;5:28:00;5:00;FLORES;TRINIDAD;NACIONAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;24;M;0;CAMIONETA;RUTA 3 KM 192,000;507445,96;6292059,01
25/02/2018 9:55;25/02/2018;9:55:00;9:00;MALDONADO;PAN DE AZUCAR;DEPARTAMENTAL;DESPISTE;CUATRICICLO;CONDUCTOR;62;M;0;N/C;ALVARO FIGUEREDO ESQ. INDIO MIGUEL;662927,94;6150543,99
25/02/2018 9:00;25/02/2018;9:00:00;9:00;MALDONADO;N/C;NACIONAL;DESPISTE;CAMION;CONDUCTOR;53;M;0;N/C;RUTA 12 KM 365,000;675447,72;6174276,5
25/02/2018 9:48;25/02/2018;9:48:00;9:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;CA÷DA;MOTO;PASAJERO;31;F;0;N/C;BOULEVARD APARICIO SARAVIA ESQ. ARQUITECTO BERNARDO PONCINI;574308,09;6144949,91
25/02/2018 19:45;25/02/2018;19:45:00;19:00;RIO NEGRO;N/C;NACIONAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;43;M;1;CAMIONETA;RUTA 3 KM 306,000;442751,02;6378531,7
25/02/2018 19:45;25/02/2018;19:45:00;19:00;CANELONES;N/C;NACIONAL;DESPISTE;AUTO;CONDUCTOR;33;M;0;N/C;RUTA 5 KM 57,000;567604,62;6190015,63
25/02/2018 19:45;25/02/2018;19:45:00;19:00;CANELONES;N/C;NACIONAL;DESPISTE;AUTO;PASAJERO;24;F;0;N/C;RUTA 5 KM 57,000;567604,62;6190015,63
27/02/2018 12:55;27/02/2018;12:55:00;12:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;55;F;0;CAMION;PALMAR ESQ. VEINTE DE SETIEMBRE;576483,46;6137631,4
28/02/2018 0:02;28/02/2018;0:02:00;0:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;32;M;0;OMNIBUS;AVENIDA GENERAL FLORES ESQ. CHIMBORAZO;576883,89;6143207,4
28/02/2018 12:01;28/02/2018;12:01:00;12:00;CANELONES;VILLA ARGENTINA;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;BICICLETA;CONDUCTOR;57;F;0;CAMION;RUTA INTERBALNEARIA KM 44;611650,79;6152111,22
28/02/2018 18:40;28/02/2018;18:40:00;18:00;FLORES;N/C;NACIONAL;DESPISTE;MOTO;CONDUCTOR;42;M;0;N/C;RUTA 3 KM 182,500;511074,23;6285006,15
